Hour,Temperature,Forecast,Rain,Rain_rate,Cloud_rate,Pressure,Wind,Gust,Day,Month,Year,Weather
18,25.0,28.0,0.1,1.0,0.71,1007.0,18.0,35.0,27,9,2023,Patchy rain possible
21,24.0,27.0,0.1,0.0,0.62,1010.0,14.0,22.0,27,9,2023,Patchy rain possible
0,24.0,27.0,0.9,0.0,0.5,1009.0,11.0,17.0,28,9,2023,Light rain shower
3,24.0,27.0,1.1,1.0,0.75,1008.0,8.0,12.0,28,9,2023,Light rain
6,24.0,27.0,0.3,1.0,0.82,1010.0,9.0,14.0,28,9,2023,Light rain shower
9,25.0,28.0,0.3,1.0,0.59,1012.0,8.0,11.0,28,9,2023,Patchy light drizzle
12,25.0,28.0,0.0,0.0,0.66,1010.0,5.0,7.0,28,9,2023,Patchy rain possible
15,26.0,29.0,0.2,1.0,0.65,1008.0,2.0,3.0,28,9,2023,Light drizzle
18,25.0,27.0,0.3,1.0,0.77,1010.0,6.0,10.0,28,9,2023,Light rain shower
21,24.0,27.0,0.0,1.0,0.56,1011.0,6.0,10.0,28,9,2023,Cloudy
0,25.0,28.0,0.0,0.0,0.87,1011.0,5.0,8.0,29,9,2023,Partly cloudy
3,25.0,28.0,0.0,0.0,0.44,1010.0,4.0,7.0,29,9,2023,Partly cloudy
6,25.0,28.0,0.0,0.0,0.19,1011.0,4.0,6.0,29,9,2023,Partly cloudy
9,29.0,33.0,0.0,1.0,0.65,1013.0,8.0,9.0,29,9,2023,Partly cloudy
12,30.0,35.0,0.0,1.0,0.8,1011.0,13.0,15.0,29,9,2023,Cloudy
15,32.0,37.0,0.1,1.0,0.74,1008.0,8.0,11.0,29,9,2023,Patchy rain possible
18,28.0,33.0,0.4,0.0,0.78,1009.0,5.0,10.0,29,9,2023,Light rain shower
21,27.0,31.0,0.6,0.0,0.83,1012.0,3.0,7.0,29,9,2023,Patchy rain possible
0,25.0,28.0,1.0,0.0,0.46,1011.0,9.0,19.0,30,9,2023,Light rain shower
3,25.0,28.0,3.4,1.0,0.51,1010.0,9.0,19.0,30,9,2023,Moderate or heavy rain shower
6,24.0,26.0,2.1,1.0,0.82,1012.0,13.0,27.0,30,9,2023,Light rain shower
9,25.0,28.0,0.2,0.0,0.5,1013.0,9.0,12.0,30,9,2023,Patchy light drizzle
12,28.0,33.0,0.1,1.0,0.77,1011.0,13.0,16.0,30,9,2023,Patchy rain possible
15,28.0,32.0,0.0,1.0,0.88,1008.0,13.0,16.0,30,9,2023,Partly cloudy
18,26.0,29.0,0.0,1.0,0.86,1009.0,10.0,17.0,30,9,2023,Clear
21,25.0,28.0,0.1,1.0,0.62,1011.0,7.0,12.0,30,9,2023,Patchy rain possible
0,25.0,28.0,1.0,1.0,0.73,1010.0,8.0,15.0,1,10,2023,Light rain shower
3,25.0,28.0,1.2,1.0,0.57,1008.0,6.0,11.0,1,10,2023,Light rain shower
6,25.0,28.0,0.0,1.0,0.87,1009.0,8.0,13.0,1,10,2023,Overcast
9,27.0,31.0,0.1,0.0,0.41,1011.0,9.0,11.0,1,10,2023,Patchy rain possible
12,31.0,37.0,0.3,1.0,0.81,1009.0,12.0,16.0,1,10,2023,Light rain shower
15,31.0,37.0,1.6,0.0,0.62,1006.0,14.0,21.0,1,10,2023,Light rain shower
18,27.0,31.0,3.2,0.0,0.84,1007.0,12.0,24.0,1,10,2023,Moderate or heavy rain shower
21,25.0,28.0,0.6,0.0,0.6,1011.0,14.0,22.0,1,10,2023,Light rain shower
0,26.0,29.0,0.4,0.0,0.22,1009.0,9.0,19.0,2,10,2023,Light rain shower
3,26.0,29.0,0.4,0.0,0.56,1008.0,5.0,9.0,2,10,2023,Patchy rain possible
6,25.0,29.0,0.7,0.0,0.52,1009.0,8.0,14.0,2,10,2023,Light rain shower
9,27.0,31.0,2.0,0.0,0.72,1011.0,12.0,19.0,2,10,2023,Light rain shower
12,28.0,33.0,0.2,0.0,0.86,1009.0,16.0,32.0,2,10,2023,Light rain shower
15,27.0,30.0,1.2,1.0,0.88,1007.0,15.0,23.0,2,10,2023,Light rain shower
18,24.0,27.0,2.9,0.0,0.8,1009.0,14.0,27.0,2,10,2023,Moderate or heavy rain shower
21,24.0,27.0,0.0,0.0,0.72,1012.0,12.0,19.0,2,10,2023,Mist
0,24.0,27.0,0.1,0.0,0.78,1011.0,6.0,9.0,3,10,2023,Fog
3,24.0,27.0,0.3,1.0,0.75,1009.0,4.0,6.0,3,10,2023,Light rain shower
6,24.0,27.0,0.0,0.0,0.64,1010.0,2.0,3.0,3,10,2023,Fog
9,26.0,30.0,0.7,1.0,0.75,1012.0,4.0,6.0,3,10,2023,Light drizzle
12,28.0,33.0,1.4,1.0,0.77,1010.0,7.0,12.0,3,10,2023,Light rain shower
15,28.0,32.0,1.1,1.0,0.6,1007.0,11.0,16.0,3,10,2023,Light rain shower
18,25.0,28.0,0.7,1.0,0.76,1009.0,10.0,19.0,3,10,2023,Patchy rain possible
21,25.0,28.0,0.7,1.0,0.88,1012.0,12.0,18.0,3,10,2023,Light rain shower
0,25.0,28.0,0.0,1.0,0.69,1010.0,7.0,11.0,4,10,2023,Mist
3,24.0,27.0,0.0,0.0,0.37,1009.0,5.0,9.0,4,10,2023,Fog
6,24.0,27.0,0.1,0.0,0.17,1010.0,6.0,9.0,4,10,2023,Fog
9,28.0,33.0,0.1,1.0,0.84,1011.0,10.0,12.0,4,10,2023,Patchy rain possible
12,30.0,36.0,1.3,1.0,0.57,1009.0,14.0,21.0,4,10,2023,Light rain shower
15,30.0,36.0,1.3,1.0,0.75,1006.0,15.0,23.0,4,10,2023,Light rain shower
18,26.0,30.0,0.9,1.0,0.66,1008.0,11.0,22.0,4,10,2023,Light rain shower
21,26.0,29.0,0.1,1.0,0.74,1011.0,11.0,19.0,4,10,2023,Patchy rain possible
0,25.0,28.0,0.0,0.0,0.67,1011.0,8.0,14.0,5,10,2023,Mist
3,25.0,27.0,0.0,0.0,0.6,1009.0,6.0,11.0,5,10,2023,Mist
6,24.0,27.0,0.0,0.0,0.78,1010.0,5.0,8.0,5,10,2023,Mist
9,29.0,33.0,0.0,0.0,0.62,1011.0,10.0,12.0,5,10,2023,Cloudy
12,31.0,37.0,0.0,1.0,0.51,1009.0,11.0,13.0,5,10,2023,Patchy rain possible
15,31.0,37.0,0.2,1.0,0.72,1006.0,12.0,16.0,5,10,2023,Light rain shower
18,27.0,31.0,0.2,1.0,0.77,1007.0,11.0,20.0,5,10,2023,Patchy rain possible
21,26.0,30.0,0.0,0.0,0.91,1010.0,9.0,16.0,5,10,2023,Partly cloudy
0,25.0,29.0,0.0,0.0,0.83,1009.0,7.0,12.0,6,10,2023,Mist
3,25.0,28.0,0.0,1.0,0.71,1008.0,6.0,10.0,6,10,2023,Mist
6,25.0,28.0,0.0,1.0,0.55,1009.0,3.0,5.0,6,10,2023,Mist
9,29.0,34.0,0.0,1.0,0.73,1011.0,8.0,10.0,6,10,2023,Patchy rain possible
12,31.0,37.0,0.0,1.0,0.51,1009.0,14.0,16.0,6,10,2023,Patchy rain possible
15,31.0,37.0,0.1,1.0,0.64,1006.0,12.0,16.0,6,10,2023,Patchy rain possible
18,27.0,31.0,0.0,1.0,0.75,1008.0,11.0,21.0,6,10,2023,Patchy rain possible
21,26.0,30.0,0.0,1.0,0.62,1011.0,9.0,17.0,6,10,2023,Partly cloudy
0,26.0,29.0,0.0,1.0,0.65,1010.0,7.0,12.0,7,10,2023,Partly cloudy
3,25.0,29.0,0.0,1.0,0.71,1008.0,5.0,9.0,7,10,2023,Mist
6,25.0,29.0,0.0,0.0,0.65,1010.0,5.0,8.0,7,10,2023,Mist
9,29.0,34.0,0.0,0.0,0.61,1012.0,8.0,10.0,7,10,2023,Cloudy
12,32.0,37.0,0.3,1.0,0.63,1010.0,10.0,12.0,7,10,2023,Light rain shower
15,30.0,36.0,2.0,1.0,0.68,1008.0,10.0,15.0,7,10,2023,Light rain shower
18,28.0,32.0,0.2,1.0,0.86,1009.0,6.0,11.0,7,10,2023,Light rain shower
21,27.0,30.0,0.7,1.0,0.76,1011.0,6.0,12.0,7,10,2023,Patchy rain possible
0,26.0,29.0,0.8,1.0,0.69,1011.0,5.0,9.0,8,10,2023,Light rain shower
3,25.0,28.0,0.0,1.0,0.65,1009.0,8.0,13.0,8,10,2023,Cloudy
6,25.0,28.0,0.0,1.0,0.57,1011.0,8.0,13.0,8,10,2023,Patchy rain possible
9,27.0,30.0,0.0,1.0,0.64,1013.0,10.0,14.0,8,10,2023,Cloudy
12,30.0,35.0,0.0,1.0,0.6,1011.0,12.0,14.0,8,10,2023,Partly cloudy
15,30.0,35.0,0.0,1.0,0.71,1009.0,12.0,15.0,8,10,2023,Patchy rain possible
18,28.0,31.0,0.0,1.0,0.8,1010.0,7.0,13.0,8,10,2023,Partly cloudy
21,26.0,29.0,0.0,0.0,0.88,1012.0,8.0,14.0,8,10,2023,Partly cloudy
0,26.0,28.0,0.0,0.0,0.59,1012.0,7.0,13.0,9,10,2023,Partly cloudy
3,25.0,28.0,0.0,1.0,0.8,1010.0,7.0,12.0,9,10,2023,Partly cloudy
6,25.0,27.0,0.0,0.0,0.34,1011.0,6.0,11.0,9,10,2023,Clear
9,29.0,33.0,0.0,0.0,0.49,1013.0,9.0,11.0,9,10,2023,Clear
12,33.0,38.0,0.0,1.0,0.67,1010.0,12.0,13.0,9,10,2023,Patchy rain possible
15,32.0,38.0,0.1,1.0,0.8,1008.0,9.0,13.0,9,10,2023,Patchy rain possible
18,29.0,33.0,1.1,1.0,0.77,1009.0,4.0,7.0,9,10,2023,Light rain shower
21,27.0,31.0,2.5,1.0,0.69,1011.0,4.0,8.0,9,10,2023,Light rain shower
0,26.0,29.0,0.4,1.0,0.55,1011.0,3.0,7.0,10,10,2023,Patchy rain possible
3,25.0,28.0,0.4,1.0,0.57,1010.0,5.0,9.0,10,10,2023,Light rain shower
6,24.0,27.0,2.7,1.0,0.7,1011.0,7.0,11.0,10,10,2023,Moderate or heavy rain shower
9,25.0,29.0,0.0,1.0,0.83,1013.0,6.0,8.0,10,10,2023,Patchy rain possible
12,28.0,32.0,0.3,1.0,0.71,1010.0,10.0,12.0,10,10,2023,Light drizzle
15,29.0,34.0,0.9,1.0,0.7,1008.0,8.0,13.0,10,10,2023,Light rain shower
18,26.0,30.0,1.6,1.0,0.83,1009.0,6.0,11.0,10,10,2023,Light rain shower
21,25.0,28.0,0.3,1.0,0.85,1011.0,9.0,15.0,10,10,2023,Patchy rain possible
0,25.0,29.0,0.0,1.0,0.78,1010.0,7.0,13.0,11,10,2023,Partly cloudy
3,25.0,28.0,0.0,1.0,0.66,1009.0,6.0,11.0,11,10,2023,Partly cloudy
6,25.0,28.0,0.0,1.0,0.56,1011.0,5.0,9.0,11,10,2023,Clear
9,29.0,34.0,0.0,1.0,0.59,1013.0,6.0,7.0,11,10,2023,Partly cloudy
12,32.0,37.0,0.0,1.0,0.73,1010.0,7.0,9.0,11,10,2023,Patchy rain possible
15,31.0,37.0,0.7,1.0,0.7,1008.0,10.0,14.0,11,10,2023,Patchy rain possible
18,27.0,31.0,0.8,1.0,0.89,1010.0,10.0,20.0,11,10,2023,Patchy rain possible
21,26.0,29.0,0.0,1.0,0.82,1013.0,9.0,17.0,11,10,2023,Clear
0,26.0,29.0,0.0,1.0,0.68,1011.0,9.0,15.0,12,10,2023,Partly cloudy
3,25.0,28.0,0.2,1.0,0.8,1010.0,8.0,13.0,12,10,2023,Patchy rain possible
6,25.0,28.0,1.1,1.0,0.76,1012.0,7.0,12.0,12,10,2023,Light rain shower
9,29.0,34.0,0.5,1.0,0.75,1013.0,12.0,17.0,12,10,2023,Patchy rain possible
12,32.0,38.0,0.6,1.0,0.74,1011.0,10.0,15.0,12,10,2023,Patchy rain possible
15,30.0,36.0,1.1,1.0,0.68,1009.0,10.0,14.0,12,10,2023,Light rain shower
18,27.0,31.0,0.3,1.0,0.78,1010.0,9.0,17.0,12,10,2023,Patchy rain possible
21,26.0,29.0,0.3,1.0,0.69,1013.0,9.0,16.0,12,10,2023,Patchy rain possible
0,25.0,29.0,0.2,1.0,0.74,1011.0,9.0,16.0,13,10,2023,Patchy rain possible
3,25.0,28.0,0.0,1.0,0.63,1010.0,6.0,9.0,13,10,2023,Partly cloudy
6,25.0,28.0,0.0,0.0,0.86,1011.0,6.0,11.0,13,10,2023,Partly cloudy
9,28.0,32.0,0.0,0.0,0.99,1013.0,6.0,7.0,13,10,2023,Partly cloudy
12,32.0,38.0,0.0,1.0,0.93,1010.0,2.0,2.0,13,10,2023,Patchy rain possible
15,32.0,37.0,1.0,0.0,0.75,1008.0,6.0,8.0,13,10,2023,Light rain shower
18,27.0,30.0,1.3,1.0,0.72,1009.0,8.0,16.0,13,10,2023,Light rain shower
21,26.0,29.0,0.0,0.0,0.92,1012.0,8.0,15.0,13,10,2023,Patchy rain possible
0,25.0,29.0,0.2,0.0,0.95,1010.0,6.0,11.0,14,10,2023,Light rain shower
3,25.0,28.0,0.0,1.0,1.0,1009.0,3.0,6.0,14,10,2023,Patchy rain possible
6,25.0,28.0,0.0,1.0,0.99,1010.0,3.0,5.0,14,10,2023,Partly cloudy
9,29.0,34.0,1.1,0.0,1.0,1011.0,2.0,3.0,14,10,2023,Patchy rain possible
12,32.0,38.0,1.5,0.0,0.91,1009.0,5.0,8.0,14,10,2023,Light rain shower
15,30.0,36.0,4.0,1.0,0.74,1006.0,8.0,14.0,14,10,2023,Moderate or heavy rain shower
18,26.0,30.0,1.3,1.0,0.89,1008.0,1.0,3.0,14,10,2023,Light rain shower
21,26.0,29.0,0.3,1.0,1.0,1010.0,6.0,11.0,14,10,2023,Patchy rain possible
0,25.0,28.0,0.5,0.0,0.89,1009.0,8.0,14.0,15,10,2023,Patchy rain possible
3,25.0,28.0,1.5,0.0,1.0,1008.0,3.0,5.0,15,10,2023,Light rain shower
6,25.0,28.0,0.1,1.0,1.0,1009.0,4.0,7.0,15,10,2023,Mist
9,26.0,30.0,0.0,0.0,1.0,1010.0,1.0,2.0,15,10,2023,Patchy rain possible
12,28.0,32.0,0.4,1.0,0.87,1009.0,6.0,8.0,15,10,2023,Light rain shower
15,27.0,31.0,0.0,1.0,0.93,1007.0,11.0,14.0,15,10,2023,Patchy rain possible
18,25.0,28.0,0.0,1.0,0.71,1008.0,4.0,7.0,15,10,2023,Partly cloudy
21,25.0,28.0,0.1,0.0,0.56,1010.0,2.0,3.0,15,10,2023,Patchy rain possible
0,25.0,28.0,4.5,0.0,0.95,1009.0,3.0,7.0,16,10,2023,Moderate or heavy rain shower
3,24.0,27.0,1.7,1.0,0.84,1008.0,3.0,5.0,16,10,2023,Light rain
6,24.0,27.0,0.7,1.0,0.78,1010.0,6.0,9.0,16,10,2023,Light rain shower
9,25.0,28.0,0.3,1.0,0.81,1012.0,7.0,10.0,16,10,2023,Patchy light drizzle
12,26.0,29.0,0.0,1.0,0.81,1009.0,6.0,8.0,16,10,2023,Cloudy
15,26.0,29.0,0.0,1.0,0.92,1008.0,4.0,5.0,16,10,2023,Patchy rain possible
18,25.0,28.0,0.0,1.0,0.83,1009.0,4.0,6.0,16,10,2023,Partly cloudy
21,25.0,28.0,0.0,1.0,0.76,1011.0,6.0,10.0,16,10,2023,Cloudy
0,24.0,27.0,0.1,1.0,0.76,1010.0,7.0,12.0,17,10,2023,Mist
3,24.0,27.0,0.0,1.0,0.82,1009.0,3.0,5.0,17,10,2023,Overcast
6,24.0,27.0,0.0,1.0,0.9,1010.0,2.0,4.0,17,10,2023,Cloudy
9,28.0,32.0,0.1,1.0,0.98,1012.0,4.0,5.0,17,10,2023,Patchy rain possible
12,30.0,35.0,0.9,1.0,1.0,1010.0,9.0,12.0,17,10,2023,Light rain shower
15,29.0,34.0,0.5,1.0,1.0,1008.0,11.0,16.0,17,10,2023,Light rain shower
18,26.0,29.0,2.1,1.0,0.82,1009.0,5.0,9.0,17,10,2023,Light rain shower
21,25.0,28.0,0.5,1.0,0.82,1012.0,5.0,9.0,17,10,2023,Light rain shower
0,25.0,28.0,1.5,1.0,0.9,1011.0,5.0,9.0,18,10,2023,Light rain shower
3,24.0,27.0,0.1,1.0,0.99,1009.0,4.0,6.0,18,10,2023,Mist
6,24.0,27.0,0.0,1.0,1.0,1011.0,5.0,8.0,18,10,2023,Mist
9,26.0,30.0,0.0,1.0,0.87,1013.0,3.0,4.0,18,10,2023,Partly cloudy
12,30.0,35.0,2.0,1.0,0.85,1010.0,8.0,11.0,18,10,2023,Light rain shower
15,30.0,35.0,1.6,1.0,0.67,1008.0,9.0,14.0,18,10,2023,Light rain shower
18,26.0,30.0,0.5,1.0,0.58,1009.0,9.0,17.0,18,10,2023,Patchy rain possible
21,25.0,28.0,0.2,1.0,0.69,1012.0,9.0,17.0,18,10,2023,Patchy rain possible
0,25.0,28.0,0.0,0.0,0.86,1011.0,5.0,9.0,19,10,2023,Partly cloudy
3,25.0,27.0,0.0,0.0,0.92,1010.0,4.0,7.0,19,10,2023,Partly cloudy
6,25.0,27.0,0.0,1.0,0.86,1011.0,3.0,4.0,19,10,2023,Mist
9,29.0,34.0,0.0,0.0,0.88,1012.0,3.0,3.0,19,10,2023,Cloudy
12,32.0,38.0,1.5,1.0,0.79,1010.0,7.0,9.0,19,10,2023,Patchy light rain
15,32.0,38.0,1.2,1.0,0.86,1007.0,6.0,8.0,19,10,2023,Patchy light rain
18,27.0,31.0,0.2,1.0,0.77,1009.0,6.0,11.0,19,10,2023,Patchy rain possible
21,26.0,30.0,0.0,1.0,0.73,1011.0,8.0,15.0,19,10,2023,Patchy rain possible
0,26.0,29.0,1.0,1.0,0.59,1011.0,8.0,15.0,20,10,2023,Light rain shower
3,25.0,28.0,5.0,1.0,0.85,1010.0,7.0,14.0,20,10,2023,Moderate or heavy rain shower
6,25.0,28.0,3.9,1.0,0.5,1011.0,1.0,2.0,20,10,2023,Moderate or heavy rain shower
9,28.0,32.0,0.8,1.0,0.81,1013.0,5.0,6.0,20,10,2023,Patchy rain possible
12,30.0,36.0,0.1,1.0,0.89,1011.0,4.0,6.0,20,10,2023,Patchy rain possible
15,30.0,35.0,0.9,1.0,0.71,1008.0,6.0,9.0,20,10,2023,Light rain shower
18,27.0,31.0,0.1,1.0,0.68,1010.0,9.0,16.0,20,10,2023,Patchy rain possible
21,26.0,29.0,0.0,1.0,0.58,1012.0,8.0,15.0,20,10,2023,Clear
0,25.0,28.0,0.2,1.0,0.82,1011.0,8.0,15.0,21,10,2023,Patchy rain possible
3,25.0,28.0,0.0,1.0,0.74,1010.0,7.0,12.0,21,10,2023,Clear
6,25.0,27.0,0.0,1.0,0.81,1012.0,6.0,10.0,21,10,2023,Clear
9,29.0,34.0,0.0,1.0,0.86,1013.0,10.0,11.0,21,10,2023,Partly cloudy
12,32.0,37.0,0.2,1.0,0.79,1011.0,11.0,13.0,21,10,2023,Light rain shower
15,30.0,36.0,0.3,1.0,0.59,1009.0,11.0,15.0,21,10,2023,Light rain shower
18,27.0,30.0,0.1,1.0,0.51,1011.0,10.0,19.0,21,10,2023,Patchy rain possible
21,25.0,28.0,1.1,0.0,0.65,1014.0,8.0,15.0,21,10,2023,Light rain shower
0,25.0,28.0,0.0,1.0,0.74,1012.0,5.0,8.0,22,10,2023,Partly cloudy
3,25.0,27.0,0.0,0.0,0.49,1011.0,5.0,9.0,22,10,2023,Clear
6,24.0,27.0,0.0,0.0,0.47,1013.0,7.0,12.0,22,10,2023,Partly cloudy
9,29.0,33.0,0.1,0.0,0.65,1014.0,8.0,9.0,22,10,2023,Patchy rain possible
12,32.0,38.0,0.1,1.0,0.63,1011.0,5.0,5.0,22,10,2023,Patchy rain possible
15,31.0,36.0,0.8,1.0,0.74,1009.0,3.0,4.0,22,10,2023,Light rain shower
18,26.0,30.0,0.0,1.0,0.64,1011.0,10.0,19.0,22,10,2023,Patchy rain possible
21,25.0,29.0,0.8,1.0,0.63,1013.0,8.0,15.0,22,10,2023,Patchy rain possible
0,25.0,28.0,0.0,0.0,0.85,1012.0,4.0,8.0,23,10,2023,Partly cloudy
3,25.0,28.0,0.2,0.0,0.84,1011.0,5.0,10.0,23,10,2023,Patchy rain possible
6,25.0,27.0,0.7,0.0,0.85,1013.0,11.0,20.0,23,10,2023,Light rain shower
9,25.0,28.0,0.0,0.0,0.62,1014.0,6.0,9.0,23,10,2023,Patchy rain possible
12,30.0,34.0,0.3,0.0,0.56,1011.0,6.0,7.0,23,10,2023,Patchy light drizzle
15,30.0,35.0,0.1,0.0,0.73,1009.0,4.0,5.0,23,10,2023,Patchy rain possible
18,27.0,30.0,0.0,0.0,0.84,1010.0,7.0,13.0,23,10,2023,Patchy rain possible
21,25.0,29.0,0.9,0.0,0.8,1012.0,7.0,13.0,23,10,2023,Patchy rain possible
0,25.0,28.0,1.5,0.0,0.73,1011.0,6.0,13.0,24,10,2023,Light rain shower
3,25.0,28.0,0.0,0.0,0.82,1010.0,6.0,12.0,24,10,2023,Patchy rain possible
6,25.0,27.0,0.0,0.0,0.83,1011.0,5.0,9.0,24,10,2023,Partly cloudy
9,29.0,33.0,1.1,0.0,0.77,1013.0,5.0,7.0,24,10,2023,Patchy rain possible
12,31.0,36.0,0.8,0.0,0.68,1010.0,6.0,10.0,24,10,2023,Light rain shower
15,30.0,36.0,0.6,0.0,0.69,1008.0,10.0,14.0,24,10,2023,Light rain shower
18,26.0,30.0,0.6,1.0,0.64,1010.0,10.0,19.0,24,10,2023,Patchy rain possible
21,25.0,28.0,2.7,0.0,0.72,1012.0,10.0,20.0,24,10,2023,Moderate or heavy rain shower
0,25.0,28.0,0.0,1.0,0.88,1011.0,7.0,15.0,25,10,2023,Partly cloudy
3,25.0,27.0,0.0,1.0,0.87,1010.0,5.0,9.0,25,10,2023,Partly cloudy
6,25.0,27.0,0.0,0.0,0.71,1012.0,5.0,8.0,25,10,2023,Partly cloudy
9,28.0,32.0,1.4,1.0,0.68,1013.0,5.0,8.0,25,10,2023,Patchy rain possible
12,31.0,36.0,0.6,1.0,0.71,1011.0,8.0,13.0,25,10,2023,Light rain shower
15,29.0,34.0,1.4,1.0,0.62,1009.0,11.0,17.0,25,10,2023,Light rain shower
18,26.0,29.0,1.0,1.0,0.61,1010.0,10.0,19.0,25,10,2023,Patchy rain possible
21,25.0,28.0,0.0,1.0,0.76,1013.0,8.0,14.0,25,10,2023,Partly cloudy
0,25.0,28.0,0.0,0.0,0.61,1012.0,7.0,12.0,26,10,2023,Partly cloudy
3,24.0,27.0,0.0,0.0,0.74,1011.0,5.0,8.0,26,10,2023,Partly cloudy
6,24.0,27.0,0.0,1.0,0.84,1012.0,6.0,10.0,26,10,2023,Partly cloudy
9,29.0,33.0,0.0,0.0,0.88,1014.0,8.0,9.0,26,10,2023,Partly cloudy
12,32.0,38.0,0.0,1.0,0.86,1011.0,5.0,6.0,26,10,2023,Patchy rain possible
15,30.0,35.0,0.4,1.0,0.83,1008.0,11.0,17.0,26,10,2023,Light rain shower
18,27.0,30.0,0.0,1.0,0.84,1010.0,12.0,21.0,26,10,2023,Patchy rain possible
21,26.0,29.0,0.0,0.0,0.8,1013.0,9.0,16.0,26,10,2023,Partly cloudy
0,25.0,28.0,0.1,0.0,0.85,1012.0,6.0,12.0,27,10,2023,Patchy rain possible
3,25.0,27.0,0.0,1.0,0.75,1011.0,5.0,9.0,27,10,2023,Partly cloudy
6,24.0,27.0,0.0,1.0,0.75,1012.0,5.0,8.0,27,10,2023,Partly cloudy
9,28.0,33.0,0.0,1.0,0.75,1013.0,5.0,6.0,27,10,2023,Partly cloudy
12,32.0,38.0,0.1,0.0,0.66,1011.0,4.0,4.0,27,10,2023,Patchy rain possible
15,30.0,35.0,0.8,1.0,0.77,1008.0,8.0,11.0,27,10,2023,Light rain shower
18,27.0,31.0,0.8,0.0,0.42,1009.0,9.0,16.0,27,10,2023,Patchy rain possible
21,26.0,29.0,0.1,0.0,0.61,1012.0,8.0,16.0,27,10,2023,Patchy rain possible
0,25.0,28.0,0.2,0.0,0.66,1011.0,8.0,15.0,28,10,2023,Light rain shower
3,25.0,27.0,0.0,0.0,0.42,1010.0,5.0,9.0,28,10,2023,Partly cloudy
6,24.0,27.0,0.0,0.0,0.29,1012.0,5.0,9.0,28,10,2023,Clear
9,29.0,34.0,0.2,0.0,0.24,1013.0,4.0,4.0,28,10,2023,Patchy rain possible
12,32.0,38.0,0.2,0.0,0.42,1011.0,2.0,2.0,28,10,2023,Patchy rain possible
15,30.0,36.0,0.5,0.0,0.66,1008.0,8.0,11.0,28,10,2023,Light rain shower
18,27.0,31.0,0.0,0.0,0.62,1009.0,10.0,19.0,28,10,2023,Partly cloudy
21,26.0,29.0,0.1,0.0,0.66,1012.0,9.0,17.0,28,10,2023,Patchy rain possible
0,25.0,28.0,0.3,0.0,0.23,1011.0,8.0,15.0,29,10,2023,Patchy rain possible
3,25.0,28.0,0.0,0.0,0.41,1010.0,6.0,11.0,29,10,2023,Cloudy
6,25.0,27.0,0.0,0.0,0.45,1011.0,6.0,11.0,29,10,2023,Partly cloudy
9,29.0,34.0,0.6,0.0,0.38,1012.0,6.0,8.0,29,10,2023,Patchy rain possible
12,32.0,37.0,1.0,1.0,0.88,1010.0,6.0,9.0,29,10,2023,Light rain shower
15,31.0,37.0,0.6,1.0,0.75,1008.0,8.0,11.0,29,10,2023,Patchy rain possible
18,27.0,31.0,0.0,0.0,0.53,1009.0,10.0,18.0,29,10,2023,Partly cloudy
21,26.0,29.0,2.5,0.0,0.66,1012.0,8.0,17.0,29,10,2023,Moderate or heavy rain shower
0,25.0,29.0,0.0,0.0,0.76,1010.0,8.0,14.0,30,10,2023,Partly cloudy
3,25.0,28.0,0.0,0.0,0.72,1009.0,8.0,14.0,30,10,2023,Clear
6,25.0,27.0,0.0,0.0,0.59,1010.0,6.0,11.0,30,10,2023,Clear
9,29.0,34.0,0.5,0.0,0.51,1012.0,8.0,9.0,30,10,2023,Patchy rain possible
12,33.0,38.0,0.0,1.0,0.65,1010.0,5.0,8.0,30,10,2023,Patchy rain possible
15,32.0,37.0,0.6,1.0,0.63,1007.0,5.0,8.0,30,10,2023,Patchy rain possible
18,27.0,31.0,0.0,1.0,0.53,1009.0,9.0,18.0,30,10,2023,Partly cloudy
21,26.0,29.0,0.0,1.0,0.85,1011.0,8.0,14.0,30,10,2023,Partly cloudy
0,26.0,29.0,0.0,1.0,0.86,1011.0,3.0,5.0,31,10,2023,Partly cloudy
3,25.0,28.0,0.0,1.0,0.51,1009.0,6.0,11.0,31,10,2023,Partly cloudy
6,25.0,27.0,0.0,0.0,0.29,1011.0,8.0,13.0,31,10,2023,Partly cloudy
9,29.0,34.0,0.0,1.0,0.74,1012.0,9.0,10.0,31,10,2023,Partly cloudy
12,32.0,38.0,0.5,1.0,0.7,1010.0,8.0,9.0,31,10,2023,Patchy light drizzle
15,30.0,36.0,0.5,0.0,0.58,1008.0,4.0,6.0,31,10,2023,Light rain shower
18,26.0,30.0,2.4,1.0,0.75,1009.0,9.0,18.0,31,10,2023,Light rain shower
21,26.0,30.0,0.0,0.0,0.6,1011.0,4.0,8.0,31,10,2023,Partly cloudy
0,25.0,28.0,0.2,0.0,0.55,1010.0,3.0,5.0,1,11,2023,Patchy rain possible
3,25.0,27.0,0.1,1.0,0.82,1009.0,8.0,14.0,1,11,2023,Mist
6,24.0,27.0,0.0,0.0,0.77,1011.0,5.0,9.0,1,11,2023,Mist
9,28.0,33.0,0.0,0.0,0.62,1013.0,3.0,4.0,1,11,2023,Partly cloudy
12,33.0,39.0,0.0,0.0,0.58,1010.0,5.0,5.0,1,11,2023,Patchy rain possible
15,31.0,37.0,0.2,0.0,0.74,1008.0,6.0,8.0,1,11,2023,Patchy rain possible
